x,y
329606.0154750185,6066408.359348046
329290.3181197709,6068001.955703701
328974.62076452334,6069595.552059357
328658.92340927577,6071189.148415012
328343.2260540282,6072782.744770668
328027.52869878063,6074376.341126324
327711.83134353306,6075969.93748198
327396.13398828555,6077563.533837635
332832.6126037206,6057110.73717625
332516.9152484731,6058704.333531906
332201.21789322555,6060297.929887562
331885.520537978,6061891.526243217
331569.8231827304,6063485.122598873
331254.12582748284,6065078.718954529
330938.4284722353,6066672.315310185
330622.7311169877,6068265.91166584
330307.03376174014,6069859.508021496
329991.33640649257,6071453.1043771515
329675.639051245,6073046.700732808
329359.94169599743,6074640.297088463
329044.24434074986,6076233.893444119
334480.722956185,6055781.096782735
334165.0256009374,6057374.69313839
333849.3282456899,6058968.289494046
333533.63089044235,6060561.885849702
333217.9335351948,6062155.482205357
332902.2361799472,6063749.078561014
332586.53882469964,6065342.674916669
332270.8414694521,6066936.271272325
331955.1441142045,6068529.86762798
331639.44675895694,6070123.463983636
331323.7494037094,6071717.060339292
331008.0520484618,6073310.656694948
330692.35469321423,6074904.253050603
335497.4385981543,6057638.649100529
335181.7412429068,6059232.245456185
334866.0438876592,6060825.841811841
334550.34653241164,6062419.438167497
334234.6491771641,6064013.034523153
333918.9518219165,6065606.630878808
333603.25446666894,6067200.227234464
333287.55711142137,6068793.823590119
332971.8597561738,6070387.4199457755
332656.16240092623,6071981.016301431
332340.46504567866,6073574.612657087
336198.456884876,6061089.797773981
335882.75952962844,6062683.394129636
335567.0621743809,6064276.990485292
335251.3648191333,6065870.586840947
334935.66746388574,6067464.183196603
334619.97010863817,6069057.779552259
334304.2727533906,6070651.375907915
333988.57539814303,6072244.97226357
336899.4751715977,6064540.946447431
336583.7778163501,6066134.542803086
336268.08046110254,6067728.1391587425
335952.38310585497,6069321.735514398
335636.6857506074,6070915.331870054
337600.49345831934,6067992.095120882
337284.79610307177,6069585.691476537
326047.55737935624,6081202.947388298
325408.3031830984,6082736.256586552
327922.0709407007,6080184.631991358
327282.8167444429,6081717.941189612
326643.56254818506,6083251.250387866
326004.3083519272,6084784.559586121
325365.0541556694,6086317.868784375
330435.8386983031,6077633.0073961625
329796.58450204524,6079166.316594417
329157.3303057874,6080699.625792671
328518.0761095296,6082232.934990926
327878.82191327173,6083766.2441891795
327239.5677170139,6085299.553387434
326600.3135207561,6086832.862585688
325961.05932449823,6088366.171783942
325321.80512824043,6089899.4809821965
332310.35225964757,6076614.691999223
331671.09806338977,6078148.001197477
331031.8438671319,6079681.310395732
330392.58967087406,6081214.619593985
329753.33547461627,6082747.92879224
329114.0812783584,6084281.237990494
328474.82708210056,6085814.547188749
327835.57288584276,6087347.856387002
327196.3186895849,6088881.165585256
326557.0644933271,6090414.474783511
325917.81029706926,6091947.783981765
325278.5561008114,6093481.093180019
334824.12001724995,6074063.067404028
334184.8658209921,6075596.376602283
333545.61162473424,6077129.685800537
332906.35742847645,6078662.99499879
332267.1032322186,6080196.304197045
331627.84903596074,6081729.613395299
330988.59483970294,6083262.922593554
330349.3406434451,6084796.231791807
329710.08644718723,6086329.540990062
329070.83225092944,6087862.850188316
328431.5780546716,6089396.15938657
327792.3238584138,6090929.468584824
336698.6335785944,6073044.752007089
336059.3793823366,6074578.061205342
335420.1251860788,6076111.370403597
334780.8709898209,6077644.679601851
334141.6167935631,6079177.988800105
333502.36259730527,6080711.297998359
332863.1084010474,6082244.607196613
332223.8542047896,6083777.916394868
331584.60000853176,6085311.225593122
330945.3458122739,6086844.534791376
330306.0916160161,6088377.84398963
338573.14713993896,6072026.436610147
337933.8929436811,6073559.745808402
337294.6387474233,6075093.055006656
336655.38455116545,6076626.364204911
336016.1303549076,6078159.673403164
335376.8761586498,6079692.982601418
334737.62196239195,6081226.291799673
334098.3677661341,6082759.600997927
333459.1135698763,6084292.910196181
332819.85937361844,6085826.219394435
338529.89811251,6075608.048807969
337890.6439162521,6077141.358006224
337251.3897199943,6078674.667204478
336612.1355237365,6080207.976402732
335972.8813274786,6081741.285600986
339125.9032813388,6077656.351807538
338486.64908508095,6079189.661005792
323577.0206939936,6063918.452960156
322657.79170662403,6064500.036307788
321738.56271925446,6065081.619655422
320819.33373188495,6065663.2030030545
319900.1047445154,6066244.786350688
318980.8757571458,6066826.3696983205
318061.64676977624,6067407.953045954
317142.4177824067,6067989.536393587
316223.1887950371,6068571.11974122
315303.95980766753,6069152.703088853
314384.73082029796,6069734.286436486
313465.50183292845,6070315.869784119
312546.2728455589,6070897.453131752
311627.0438581893,6071479.036479385
310707.81487081974,6072060.619827018
309788.58588345017,6072642.203174651
308869.3568960806,6073223.786522284
307950.12790871103,6073805.369869917
307030.89892134146,6074386.95321755
306111.6699339719,6074968.536565183
323637.38185002666,6066048.340019065
322718.1528626571,6066629.923366698
321798.9238752876,6067211.506714331
320879.694887918,6067793.0900619645
319960.46590054844,6068374.673409597
319041.2369131789,6068956.2567572305
318122.0079258093,6069537.840104863
317202.77893843973,6070119.4234524965
316283.54995107016,6070701.006800129
315364.3209637006,6071282.590147763
314445.0919763311,6071864.173495395
313525.8629889615,6072445.756843029
312606.63400159194,6073027.340190661
311687.4050142224,6073608.923538295
310768.1760268528,6074190.506885927
309848.94703948323,6074772.090233561
308929.71805211366,6075353.673581193
308010.4890647441,6075935.256928827
323697.7430060597,6068178.227077976
322778.5140186902,6068759.810425608
321859.28503132064,6069341.393773242
320940.0560439511,6069922.977120874
320020.8270565815,6070504.560468508
319101.59806921193,6071086.1438161405
318182.36908184236,6071667.727163774
317263.1400944728,6072249.3105114065
316343.9111071032,6072830.89385904
315424.6821197337,6073412.477206673
314505.45313236414,6073994.060554306
313586.2241449946,6074575.643901939
312666.995157625,6075157.227249572
311747.76617025543,6075738.810597205
310828.53718288586,6076320.393944838
323758.10416209284,6070308.114136886
322838.8751747233,6070889.697484519
321919.6461873537,6071471.280832152
321000.41719998413,6072052.864179785
320081.18821261456,6072634.447527418
319161.959225245,6073216.030875051
318242.7302378754,6073797.614222684
317323.50125050585,6074379.197570317
316404.27226313634,6074960.78091795
315485.0432757668,6075542.364265583
314565.8142883972,6076123.947613216
313646.58530102763,6076705.5309608495
312727.35631365806,6077287.114308482
323818.4653181259,6072438.001195797
322899.23633075634,6073019.584543429
321980.00734338677,6073601.167891063
321060.7783560172,6074182.751238695
320141.5493686476,6074764.334586329
319222.32038127806,6075345.917933961
318303.0913939085,6075927.501281595
317383.862406539,6076509.084629227
316464.6334191694,6077090.667976861
315545.40443179983,6077672.251324493
323878.82647415897,6074567.888254706
322959.5974867894,6075149.471602339
322040.3684994198,6075731.054949972
321121.13951205026,6076312.638297605
320201.9105246807,6076894.221645238
319282.6815373111,6077475.804992871
318363.4525499416,6078057.388340504
317444.22356257204,6078638.971688137
323939.187630192,6076697.775313617
323019.95864282246,6077279.358661249
322100.7296554529,6077860.942008883
321181.5006680833,6078442.525356515
320262.27168071375,6079024.108704149
323080.3197988556,6079409.24572016
322161.090811486,6079990.829067793
303906.746136547,6077136.554905365
305156.4566435477,6077502.983325511
306406.16715054837,6077869.411745657
305977.0212656693,6079333.021258139
307655.87765754905,6078235.840165803
307226.73177267,6079699.449678285
306797.585887791,6081163.059190768
308905.5881645497,6078602.268585949
308476.4422796707,6080065.878098431
308047.2963947917,6081529.487610914
307618.15050991264,6082993.097123397
310155.2986715504,6078968.697006094
309726.15278667136,6080432.306518576
309297.00690179237,6081895.916031059
308867.8610169133,6083359.525543542
311405.00917855115,6079335.12542624
310975.8632936721,6080798.734938722
310546.7174087931,6082262.344451205
310117.57152391406,6083725.953963688
309688.425639035,6085189.56347617
312654.7196855518,6079701.553846386
312225.5738006728,6081165.163358868
311796.4279157938,6082628.772871351
311367.28203091474,6084092.382383834
310938.1361460357,6085555.991896316
310508.9902611567,6087019.601408799
313904.4301925525,6080067.982266532
313475.28430767346,6081531.591779014
313046.13842279447,6082995.201291497
312616.9925379154,6084458.81080398
312187.84665303637,6085922.420316462
311758.7007681574,6087386.029828945
311329.5548832783,6088849.639341428
315154.1406995532,6080434.410686678
314724.99481467414,6081898.02019916
314295.84892979515,6083361.629711643
313866.7030449161,6084825.239224126
313437.55716003705,6086288.848736608
313008.41127515805,6087752.458249091
312579.265390279,6089216.067761574
316403.85120655387,6080800.839106824
315974.7053216748,6082264.448619306
315545.5594367958,6083728.058131789
315116.4135519168,6085191.667644272
314687.2676670377,6086655.277156754
314258.12178215873,6088118.886669237
313828.9758972797,6089582.49618172
317653.56171355455,6081167.267526969
317224.4158286755,6082630.877039451
316795.2699437965,6084094.486551934
316366.12405891746,6085558.096064417
315936.9781740384,6087021.705576899
315507.8322891594,6088485.315089382
315078.68640428036,6089948.924601865
318903.2722205552,6081533.695947115
318474.1263356762,6082997.305459597
318044.9804507972,6084460.91497208
317615.83456591814,6085924.524484563
317186.6886810391,6087388.133997045
316757.5427961601,6088851.743509528
316328.39691128104,6090315.353022011
320152.98272755597,6081900.124367261
319723.8368426769,6083363.733879743
319294.6909577979,6084827.343392226
318865.5450729189,6086290.952904709
318436.3991880398,6087754.562417191
318007.25330316083,6089218.171929674
317578.1074182818,6090681.781442157
321402.69323455665,6082266.552787407
320973.5473496776,6083730.162299889
320544.4014647986,6085193.771812372
320115.25557991955,6086657.381324855
319686.1096950405,6088120.990837337
319256.9638101615,6089584.60034982
318827.81792528246,6091048.209862303
322652.4037415573,6082632.981207553
322223.2578566783,6084096.590720035
321794.1119717993,6085560.200232518
321364.96608692023,6087023.809745001
320935.8202020412,6088487.419257483
320506.6743171622,6089951.028769966
320077.52843228314,6091414.638282449
323472.96836367896,6084463.019140181
323043.82247879996,6085926.628652664
322614.6765939209,6087390.238165147
322185.53070904186,6088853.847677629
321756.3848241629,6090317.457190112
321327.2389392838,6091781.066702595
323435.24121604254,6089220.2760977745
323006.09533116355,6090683.885610257
322576.9494462845,6092147.49512274
314141.9789087297,6092351.982962215
314973.7489283921,6092351.995451468
314973.72095134604,6094215.234831432
315805.51894805446,6092352.007940721
315805.49097100843,6094215.247320685
316637.28896771686,6092352.020429974
316637.2609906708,6094215.259809938
316637.23301362485,6096078.499189902
317469.05898737925,6092352.032919227
317469.0310103332,6094215.272299191
317469.00303328724,6096078.511679155
317468.9750562412,6097941.751059119
318300.80102999567,6094215.284788444
318300.7730529497,6096078.524168408
318300.74507590366,6097941.763548371
319132.57104965806,6094215.297277697
319132.5430726121,6096078.536657661
319132.51509556605,6097941.776037625
319132.4871185201,6099805.015417588
319964.34106932045,6094215.30976695
319964.3130922745,6096078.549146914
319964.28511522844,6097941.788526878
319964.25713818247,6099805.027906841
319964.2291611365,6101668.2672868045
320796.11108898284,6094215.322256203
320796.08311193687,6096078.561636167
320796.05513489083,6097941.8010161305
320796.02715784486,6099805.040396093
320795.9991807989,6101668.279776057
321627.88110864523,6094215.334745456
321627.85313159926,6096078.57412542
321627.8251545532,6097941.813505384
321627.79717750725,6099805.052885347
321627.7692004613,6101668.292265311
321627.74122341524,6103531.531645275
322459.6511283076,6094215.347234709
322459.62315126165,6096078.586614673
322459.5951742156,6097941.825994637
322459.56719716964,6099805.0653746
322459.53922012367,6101668.304754564
322459.51124307764,6103531.544134527
322459.48326603166,6105394.783514491
323291.39317092404,6096078.599103926
323291.365193878,6097941.83848389
323291.33721683203,6099805.0778638525
301210.8201285762,6078159.633928402
299294.78277573484,6079450.492620241
297378.74542289344,6080741.3513120795
295462.7080700521,6082032.210003918
301751.66316966247,6078962.413872711
299835.6258168211,6080253.27256455
297919.5884639797,6081544.1312563885
296003.55111113837,6082834.989948227
302292.50621074875,6079765.19381702
300376.4688579074,6081056.052508859
298460.431505066,6082346.9112006975
296544.39415222465,6083637.769892536
302833.349251835,6080567.97376133
300917.3118989937,6081858.832453169
299001.2745461523,6083149.6911450075
297085.2371933109,6084440.549836846
303374.1922929213,6081370.753705639
301458.15494007996,6082661.612397478
299542.11758723855,6083952.4710893165
297626.0802343972,6085243.329781155
303915.0353340076,6082173.533649949
301998.99798116623,6083464.392341788
300082.9606283248,6084755.2510336265
298166.9232754835,6086046.109725465
304455.87837509386,6082976.313594258
302539.8410222525,6084267.172286097
300623.8036694111,6085558.0309779355
298707.76631656976,6086848.889669774
304996.72141618014,6083779.093538568
303080.6840633388,6085069.952230407
301164.6467104974,6086360.8109222455
299248.60935765604,6087651.669614084
305537.5644572664,6084581.873482877
303621.52710442507,6085872.732174716
301705.48975158366,6087163.5908665545
299789.4523987423,6088454.449558393
306078.4074983527,6085384.653427186
304162.37014551135,6086675.512119025
302246.33279266994,6087966.370810864
300330.2954398286,6089257.229502702
306619.250539439,6086187.433371496
304703.2131865976,6087478.292063335
302787.1758337562,6088769.1507551735
300871.1384809149,6090060.009447012
307160.09358052525,6086990.213315805
305244.0562276839,6088281.072007644
303328.0188748425,6089571.930699483
301411.98152200115,6090862.789391321
307700.93662161153,6087792.993260115
305784.8992687702,6089083.851951954
303868.8619159288,6090374.7106437925
301952.82456308743,6091665.569335631
308241.7796626978,6088595.773204424
306325.74230985646,6089886.631896263
304409.70495701506,6091177.490588102
302493.6676041737,6092468.34927994
308782.6227037841,6089398.553148734
306866.58535094274,6090689.411840573
304950.54799810133,6091980.2705324115
303034.51064526,6093271.12922425
309323.46574487037,6090201.333093043
307407.428392029,6091492.191784882
305491.3910391876,6092783.050476721
303575.35368634627,6094073.909168559
309864.30878595664,6091004.113037353
307948.2714331153,6092294.971729192
306032.2340802739,6093585.8304210305
304116.19672743254,6094876.689112869
310405.1518270429,6091806.892981662
308489.1144742016,6093097.751673501
306573.07712136017,6094388.61036534
304657.0397685188,6095679.469057178
310945.9948681292,6092609.672925971
309029.95751528785,6093900.53161781
307113.92016244645,6095191.390309649
305197.8828096051,6096482.249001487
311486.8379092155,6093412.452870281
309570.80055637413,6094703.31156212
307654.7632035327,6095994.170253959
305738.7258506914,6097285.028945797
312027.68095030176,6094215.23281459
310111.6435974604,6095506.091506429
308195.606244619,6096796.950198268
306279.56889177766,6098087.808890106
312568.52399138804,6095018.0127589
310652.4866385467,6096308.871450739
308736.4492857053,6097599.730142578
306820.41193286394,6098890.588834416
313109.3670324743,6095820.792703209
311193.32967963297,6097111.651395048
309277.29232679156,6098402.510086887
307645.23001629015,6101777.032181429
309331.8510640654,6100546.453359223
309090.3372299982,6102014.734237596
308848.823395931,6103483.01511597
310776.95827777346,6100784.155415391
310535.44444370625,6102252.436293764
310293.93060963904,6103720.717172137
310052.4167755719,6105188.99805051
312463.5793255487,6099553.576593185
312222.0654914815,6101021.857471558
311980.5516574143,6102490.138349932
311739.0378233471,6103958.419228305
311497.5239892799,6105426.700106678
311256.0101552127,6106894.980985051
314150.2003733239,6098322.997770979
313908.68653925677,6099791.2786493525
313667.17270518956,6101259.559527726
313425.65887112234,6102727.840406099
313184.14503705513,6104196.121284473
312942.631202988,6105664.402162845
312701.11736892076,6107132.683041219
312459.60353485355,6108600.963919592
315595.30758703203,6098560.699827147
315353.7937529649,6100028.98070552
315112.27991889766,6101497.261583894
314870.76608483045,6102965.542462267
314629.25225076324,6104433.82334064
314387.7384166961,6105902.104219013
314146.22458262887,6107370.385097386
313904.71074856166,6108838.66597576
313663.1969144945,6110306.946854133
316798.9009666729,6100266.682761688
316557.3871326057,6101734.963640061
316315.8732985385,6103203.244518435
316074.3594644713,6104671.525396808
315832.84563040413,6106139.806275181
315591.3317963369,6107608.087153554
315349.8179622697,6109076.368031927
315108.30412820255,6110544.648910301
314866.79029413534,6112012.929788674
318002.49434631376,6101972.665696229
317760.98051224655,6103440.946574602
317519.46667817933,6104909.227452976
317277.9528441122,6106377.508331348
317036.43901004497,6107845.789209722
316794.92517597775,6109314.070088095
316553.4113419106,6110782.350966468
316311.8975078434,6112250.631844842
316070.3836737762,6113718.912723214
319206.0877259546,6103678.64863077
318964.5738918874,6105146.929509143
318723.0600578202,6106615.210387516
318481.546223753,6108083.491265889
318240.0323896858,6109551.772144263
317998.51855561865,6111020.053022636
317757.00472155144,6112488.3339010095
317515.4908874842,6113956.614779382
317273.977053417,6115424.895657755
320168.1672715283,6106852.912443683
319926.65343746106,6108321.193322056
319685.13960339385,6109789.474200429
319443.6257693267,6111257.755078803
319202.1119352595,6112726.035957176
318960.59810119227,6114194.316835549
318719.08426712506,6115662.597713922
318477.5704330579,6117130.878592296
321371.7606511691,6108558.895378224
321130.2468171019,6110027.176256597
320888.73298303474,6111495.45713497
320647.21914896753,6112963.738013344
320405.7053149003,6114432.018891716
320164.1914808331,6115900.29977009
319922.67764676595,6117368.580648463
322575.35403080995,6110264.878312765
322333.8401967428,6111733.159191138
322092.3263626756,6113201.4400695115
321850.81252860837,6114669.720947884
321609.29869454115,6116138.001826257
321367.784860474,6117606.282704631
323778.9474104509,6111970.861247306
323537.4335763837,6113439.142125679
323295.9197423165,6114907.423004052
323054.40590824926,6116375.703882425
322812.8920741821,6117843.9847607985
324982.54079009173,6113676.844181847
324741.0269560245,6115145.125060219
324499.5131219573,6116613.405938593
324257.99928789015,6118081.686816966
326186.13416973257,6115382.827116387
325944.62033566536,6116851.10799476
325703.1065015982,6118319.388873134
326006.61025533726,6095837.3021822795
325706.4388652348,6097430.5733896
325406.26747513236,6099023.844596921
325106.09608502995,6100617.115804241
327430.0118097463,6094455.646899654
327129.8404196439,6096048.918106973
326829.66902954143,6097642.189314294
326529.497639439,6099235.460521614
326229.3262493366,6100828.731728935
328553.24197405303,6094667.262824347
328253.0705839506,6096260.534031667
327952.89919384813,6097853.805238987
327652.7278037457,6099447.076446308
329676.47213835974,6094878.878749041
329376.3007482573,6096472.14995636
329076.12935815484,6098065.421163681
328775.9579680524,6099658.6923710015
330799.7023026664,6095090.4946737345
330499.53091256396,6096683.765881054
330199.3595224615,6098277.037088375
331622.76107687067,6096895.381805748
331322.5896867682,6098488.653013068
332745.99124117737,6097106.997730441
335204.19753864745,6099502.695785073
333884.34980446205,6099663.213000742
332564.50207027665,6099823.730216412
334055.38615538354,6101069.553992176
332735.53842119814,6101230.0712078465
331415.69068701274,6101390.588423516
330095.8429528274,6101551.105639185
328775.995218642,6101711.622854855
332906.5747721196,6102636.412199281
331586.7270379342,6102796.92941495
330266.87930374884,6102957.4466306195
328947.03156956343,6103117.96384629
327627.18383537803,6103278.481061959
326307.33610119263,6103438.998277629
333077.6111230411,6104042.753190716
331757.7633888557,6104203.270406385
330437.91565467033,6104363.787622054
329118.06792048493,6104524.304837724
327798.2201862995,6104684.822053393
326478.3724521141,6104845.339269063
325158.5247179287,6105005.856484733
331928.7997397771,6105609.6113978205
330608.95200559177,6105770.12861349
329289.10427140637,6105930.64582916
327969.25653722096,6106091.163044829
326649.40880303556,6106251.680260499
325329.56106885016,6106412.197476168
330779.98835651326,6107176.469604924
329460.14062232786,6107336.986820594
328140.29288814246,6107497.504036264
326820.44515395706,6107658.021251934
325500.59741977166,6107818.538467603
330951.0247074347,6108582.810596359
329631.1769732493,6108743.327812029
328311.3292390639,6108903.845027698
326991.4815048785,6109064.362243368
325671.6337706931,6109224.879459037
329802.2133241708,6110149.668803464
328482.3655899854,6110310.186019133
327162.5178558,6110470.703234803
325842.6701216146,6110631.220450472
328653.4019409068,6111716.5270105675
327333.5542067214,6111877.044226238
328824.4382918283,6113122.868002003
327504.5905576429,6113283.385217673
330027.71778898616,6114099.571794299
332534.9068164649,6108995.731773293
332046.6055208547,6110791.484544535
331558.3042252445,6112587.237315778
331070.0029296343,6114382.99008702
330581.7016340241,6116178.742858263
335042.0958439437,6103891.891752287
334553.7945483335,6105687.644523529
334065.4932527233,6107483.397294771
333577.19195711304,6109279.150066013
333088.89066150284,6111074.902837256
332600.58936589264,6112870.6556084985
332112.28807028243,6114666.408379741
331623.98677467223,6116462.161150984
337060.9835758123,6100583.804502523
336572.6822802021,6102379.557273765
336084.3809845919,6104175.310045008
335596.0796889817,6105971.06281625
335107.7783933715,6107766.815587492
334619.47709776124,6109562.568358734
334131.17580215103,6111358.321129977
333642.87450654083,6113154.073901219
333154.5732109306,6114949.826672462
332666.2719153204,6116745.579443704
338103.26871646044,6100867.222795242
337614.96742085024,6102662.975566485
337126.66612524004,6104458.7283377275
336638.36482962983,6106254.48110897
336150.06353401963,6108050.233880212
335661.76223840937,6109845.986651454
335173.46094279917,6111641.739422697
334685.15964718896,6113437.492193939
334196.85835157876,6115233.244965182
333708.55705596856,6117028.997736424
339145.5538571086,6101150.641087963
338657.2525614984,6102946.393859206
338168.9512658882,6104742.146630448
337680.64997027797,6106537.899401691
337192.34867466777,6108333.652172932
336704.0473790575,6110129.404944175
336215.7460834473,6111925.157715417
335727.4447878371,6113720.91048666
335239.1434922269,6115516.6632579025
334750.8421966167,6117312.416029145
340187.8389977567,6101434.059380684
339699.5377021465,6103229.812151927
339211.2364065363,6105025.564923169
338722.9351109261,6106821.317694412
338234.6338153159,6108617.070465653
337746.33251970564,6110412.823236896
337258.03122409544,6112208.576008138
336769.72992848523,6114004.328779381
336281.42863287503,6115800.081550623
335793.1273372648,6117595.834321866
341230.1241384049,6101717.477673405
340741.8228427947,6103513.230444647
340253.5215471845,6105308.98321589
339765.2202515743,6107104.735987132
339276.9189559641,6108900.488758374
338788.61766035383,6110696.2415296165
338300.31636474363,6112491.994300859
337812.0150691334,6114287.747072102
337323.7137735232,6116083.499843344
336835.412477913,6117879.252614587
341784.10798344284,6103796.648737367
341295.80668783264,6105592.40150861
340807.50539222243,6107388.154279852
340319.20409661223,6109183.907051094
339830.90280100197,6110979.659822336
339342.60150539177,6112775.412593579
338854.30020978156,6114571.165364821
338365.99891417136,6116366.918136064
337877.69761856116,6118162.6709073065
342826.393124091,6104080.067030088
342338.09182848077,6105875.819801331
341849.79053287057,6107671.572572573
341361.48923726036,6109467.325343815
340873.1879416501,6111263.078115057
340384.8866460399,6113058.8308863
339896.5853504297,6114854.583657542
339408.2840548195,6116650.336428785
338919.9827592093,6118446.089200027
343868.67826473917,6104363.485322809
343380.37696912896,6106159.238094051
342892.07567351876,6107954.990865294
342403.77437790856,6109750.7436365355
341915.4730822983,6111546.496407778
341427.1717866881,6113342.2491790205
340938.8704910779,6115138.001950263
340450.5691954677,6116933.754721506
339962.2678998575,6118729.507492748
329042.1529374012,6117790.857814355
328537.7878386936,6118706.78978284
328033.42273998604,6119622.721751325
330105.72194458457,6118376.520402568
329601.35684587696,6119292.452371053
329096.9917471694,6120208.384339538
331169.29095176794,6118962.182990782
330664.9258530603,6119878.114959267
332232.85995895136,6119547.8455789955
331728.49486024375,6120463.777547481
333296.4289661347,6120133.508167208
332792.0638674271,6121049.440135693
334864.36307202565,6119803.238786937
334359.9979733181,6120719.170755422
333855.6328746105,6121635.102723907
335927.9320792091,6120388.90137515
335423.5669805015,6121304.833343635
336991.50108639244,6120974.563963364
336487.1359876849,6121890.495931849
338055.07009357587,6121560.226551577
337550.7049948683,6122476.158520062
339118.63910075923,6122145.889139791
338614.2740020517,6123061.821108276
324092.5422842675,6126831.027568379
325529.3512205706,6127220.914423765
325121.76038738503,6128722.965963556
326966.1601568737,6127610.801279151
326558.5693236881,6129112.852818943
328402.96909317677,6128000.688134536
327995.3782599912,6129502.739674328
327587.78742680553,6131004.791214119
329839.77802947984,6128390.574989921
329432.18719629425,6129892.626529713
329024.5963631086,6131394.678069504
328617.005529923,6132896.729609296
331276.586965783,6128780.461845308
330868.9961325974,6130282.513385099
330461.40529941174,6131784.56492489
330053.81446622615,6133286.616464682
329646.22363304056,6134788.668004474
332713.39590208605,6129170.348700693
332305.80506890046,6130672.400240485
331898.2142357148,6132174.451780275
331490.6234025292,6133676.503320067
331083.03256934363,6135178.554859859
330675.441736158,6136680.60639965
334150.2048383891,6129560.235556078
333742.61400520353,6131062.28709587
333335.0231720179,6132564.338635661
332927.4323388323,6134066.390175452
332519.8415056467,6135568.441715244
332112.25067246106,6137070.493255035
331704.65983927547,6138572.544794827
335587.01377469226,6129950.122411464
335179.42294150667,6131452.173951256
334771.832108321,6132954.225491047
334364.2412751354,6134456.277030839
333956.65044194984,6135958.32857063
333549.0596087642,6137460.380110421
333141.4687755786,6138962.431650213
337023.82271099533,6130340.00926685
336616.23187780974,6131842.060806641
336208.6410446241,6133344.112346432
335801.0502114385,6134846.163886224
335393.4593782529,6136348.215426016
334985.86854506726,6137850.2669658065
334578.2777118817,6139352.318505598
334170.6868786961,6140854.370045389
338460.6316472984,6130729.896122235
338053.0408141128,6132231.947662027
337645.44998092717,6133733.999201817
337237.8591477416,6135236.050741609
336830.268314556,6136738.102281401
336422.67748137034,6138240.153821192
336015.08664818475,6139742.2053609835
339897.4405836015,6131119.782977621
339489.8497504159,6132621.834517413
339082.25891723024,6134123.886057204
338674.66808404465,6135625.937596995
338267.07725085906,6137127.989136787
337859.4864176734,6138630.040676578
341334.2495199046,6131509.669833006
340926.658686719,6133011.721372798
340519.0678535334,6134513.772912589
340111.4770203478,6136015.824452381
339703.8861871622,6137517.875992172
339296.29535397654,6139019.927531963
342363.4676230221,6133401.608228183
341955.87678983645,6134903.659767974
341548.28595665086,6136405.711307766
341140.69512346527,6137907.762847558
244511.23073361645,6059095.134683467
243721.15506693057,6060243.068513867
242931.07940024472,6061391.002344267
245551.22289614886,6059810.91853738
244761.14722946298,6060958.85236778
243971.07156277713,6062106.78619818
243180.99589609128,6063254.720028579
246591.21505868126,6060526.702391294
245801.13939199538,6061674.636221694
245011.06372530953,6062822.570052094
244220.98805862368,6063970.503882493
243430.91239193783,6065118.437712893
246841.1315545278,6062390.420075607
246051.05588784194,6063538.353906007
245260.9802211561,6064686.287736406
244470.90455447024,6065834.221566806
243680.82888778436,6066982.155397205
247881.1237170602,6063106.20392952
247091.04805037435,6064254.13775992
246300.9723836885,6065402.071590319
245510.89671700264,6066550.005420719
244720.82105031676,6067697.939251118
243930.7453836309,6068845.873081518
248921.1158795926,6063821.987783434
248131.04021290675,6064969.921613834
247340.9645462209,6066117.855444233
246550.88887953505,6067265.789274633
245760.81321284917,6068413.723105032
244970.73754616332,6069561.656935432
244180.66187947747,6070709.590765831
243390.58621279162,6071857.524596231
249171.03237543916,6065685.705467747
248380.9567087533,6066833.639298146
247590.88104206746,6067981.573128546
246800.80537538158,6069129.506958945
246010.72970869573,6070277.440789345
245220.65404200988,6071425.374619744
244430.57837532402,6072573.308450144
243640.50270863817,6073721.242280544
250211.02453797156,6066401.48932166
249420.9488712857,6067549.423152059
248630.87320459986,6068697.356982459
247840.79753791398,6069845.290812858
247050.72187122813,6070993.224643258
246260.64620454228,6072141.158473657
245470.57053785643,6073289.092304057
244680.49487117058,6074437.026134457
243890.4192044847,6075584.9599648565
250460.94103381812,6068265.207005972
249670.86536713227,6069413.140836372
248880.7897004464,6070561.074666771
248090.71403376054,6071709.008497171
247300.6383670747,6072856.94232757
246510.56270038884,6074004.87615797
245720.487033703,6075152.80998837
244930.4113670171,6076300.743818769
244140.33570033126,6077448.677649169
251500.93319635052,6068980.990859886
250710.85752966467,6070128.924690286
249920.7818629788,6071276.858520685
249130.70619629294,6072424.792351085
248340.6305296071,6073572.726181484
247550.55486292124,6074720.660011884
246760.4791962354,6075868.593842284
245970.4035295495,6077016.527672683
245180.32786286366,6078164.461503083
244390.2521961778,6079312.395333482
252540.92535888293,6069696.774713799
251750.84969219708,6070844.708544199
250960.7740255112,6071992.642374598
250170.69835882535,6073140.576204998
249380.6226921395,6074288.5100353975
248590.54702545365,6075436.4438657975
247800.4713587678,6076584.3776961975
247010.39569208192,6077732.311526597
246220.32002539607,6078880.245356997
245430.24435871022,6080028.179187396
244640.16869202437,6081176.113017796
243850.09302533852,6082324.046848195
252790.8418547295,6071560.492398112
252000.7661880436,6072708.426228511
251210.69052135776,6073856.360058911
250420.6148546719,6075004.29388931
249630.53918798605,6076152.22771971
248840.4635213002,6077300.16155011
248050.38785461432,6078448.095380509
